"","Official.Name","Display.Name","System.Name","Asset.Number","Location","Affiliation","Category","Primary.Use","UBC.Code","Planning","Condition","Operations","Ownership","Financing","Address.Code","Floors","Height","Footprint","Basic.Gross","C.U.Gross","Circulation","Custodial","Mechanical","Parking","Toilet","Non.Assigned","Assignable","Space.Count","Net.Usable","Structural","Outside.Gross","Related.Gross","Maintained.Gross","Janitorized","Constructed","Occupied","Renovated","Vacated","Demolished","Construction","Capitalized","Replacement","Last.Reviewed","Prim..Usage..Percent.of.Net.Useable.","Primary.Usage..Type.","Prmary.Usage..SF.","Top.Org.with.Most.Space","Source...Campus.Steam.Loop","Sec..Usage..Percent.","Source...Campus.CHW.Loop","Secondary.Usage..Type.","Secondary.Usage..SF.","Dept..with.Most.Space","CAAN.x","CHW.Metered","Steam.Metered","Floor.Plans.PDF","CAAN.y","Utility","Var","WebUrl"
"22","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","ChilledWater","Monthly Average HDD","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwkqPADLaBhVw_AlVbD7Fj1wVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxNT05USExZIEFWRVJBR0UgSERE"
"23","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","Steam","Sq Ft.","A0EbgZy4oKQ9kiBiZJTW7eugwr1rAt6dQ5BG4fRgDcyrprwPvfZYD1HBFIdGHnSDq8WHQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXFNURUFNfFNRIEZULg"
"24","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","Steam","klb Cost","A0EbgZy4oKQ9kiBiZJTW7eugwr1rAt6dQ5BG4fRgDcyrprwJX0ET8luj18JP6qL8B-L6AVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXFNURUFNfEtMQiBDT1NU"
"25","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","Steam","Rollover Count Month","A0EbgZy4oKQ9kiBiZJTW7eugwr1rAt6dQ5BG4fRgDcyrprwRAlcxS_YwFsqg0AKghpwwwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXFNURUFNfFJPTExPVkVSIENPVU5UIE1PTlRI"
"26","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","ChilledWater","Normalized Monthly Usage","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwwDE6AKMPN1wrYEMpJyiNAAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxOT1JNQUxJWkVEIE1PTlRITFkgVVNBR0U"
"27","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","ChilledWater","Monthly Average CDD","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwzPZvhxdEP18oJ-pwOdwE7wVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxNT05USExZIEFWRVJBR0UgQ0RE"
"28","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","ChilledWater","S1 Counter","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwdefAKbPS11kj0eUo5MOTuwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxTMSBDT1VOVEVS"
"29","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","Steam","AnnualUsage","A0EbgZy4oKQ9kiBiZJTW7eugwr1rAt6dQ5BG4fRgDcyrprw_pwmigV0P1sT_lwy1nrx9AVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXFNURUFNfEFOTlVBTFVTQUdF"
"30","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","Steam","Rollover Check","A0EbgZy4oKQ9kiBiZJTW7eugwr1rAt6dQ5BG4fRgDcyrprwzp5Hmm4FVFgEji9GRRtENgVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXFNURUFNfFJPTExPVkVSIENIRUNL"
"31","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","Steam","Prefix","A0EbgZy4oKQ9kiBiZJTW7eugwr1rAt6dQ5BG4fRgDcyrprwNJQWR1UY21AlHrZXCBbtgAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXFNURUFNfFBSRUZJWA"
"32","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","Electricity","Data Start","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwyY5W_5vid1QEGDKvTTKgswVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfERBVEEgU1RBUlQ"
"33","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","Steam","Monthly Average HDD","A0EbgZy4oKQ9kiBiZJTW7eugwr1rAt6dQ5BG4fRgDcyrprwni9fjYfXvlQHvVNjToON2wVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXFNURUFNfE1PTlRITFkgQVZFUkFHRSBIREQ"
"34","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","Steam","S2 Counter","A0EbgZy4oKQ9kiBiZJTW7eugwr1rAt6dQ5BG4fRgDcyrprwRxcCXlQnr180A48KhbgzHQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXFNURUFNfFMyIENPVU5URVI"
"35","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","Steam","Heating Degree Days","A0EbgZy4oKQ9kiBiZJTW7eugwr1rAt6dQ5BG4fRgDcyrprw3XPfcNkeol8_EH_lIQ6fqwVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXFNURUFNfEhFQVRJTkcgREVHUkVFIERBWVM"
"36","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","ChilledWater","HourlyUsage","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwbTbDpc3BGl4wS_sFAp8W8wVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxIT1VSTFlVU0FHRQ"
"37","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","Electricity","BuildingName","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwwD31vkLwflIZf1M8irRtvAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfEJVSUxESU5HTkFNRQ"
"38","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","Steam","Demand_kBtu","A0EbgZy4oKQ9kiBiZJTW7eugwr1rAt6dQ5BG4fRgDcyrprwxxgn-qWdu1so7myMLpu8zQVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXFNURUFNfERFTUFORF9LQlRV"
"39","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","Steam","Rollover Count Year","A0EbgZy4oKQ9kiBiZJTW7eugwr1rAt6dQ5BG4fRgDcyrprwXr0bRJCJgVACy99jH5F6cAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXFNURUFNfFJPTExPVkVSIENPVU5UIFlFQVI"
"40","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","ChilledWater","Prefix","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwa4hgl1LVF1cJ2rplyES3igVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxQUkVGSVg"
"41","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","ChilledWater","Demand_kBtu","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwFR_Dces-2VEd0Ji_-p0pywVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxERU1BTkRfS0JUVQ"
"42","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","ChilledWater","Sq Ft.","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwORDhF7eaw1s3F-y3cwHxmAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxTUSBGVC4"
"43","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","ChilledWater","Rollover","A0EbgZy4oKQ9kiBiZJTW7eugwSCU6radQ5BG4fRgDcyrprwKiC_tEvYDlsm7FBTAbmNswVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXENISUxMRURXQVRFUnxST0xMT1ZFUg"
"44","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","Steam","Normalized Monthly Usage","A0EbgZy4oKQ9kiBiZJTW7eugwr1rAt6dQ5BG4fRgDcyrprwSE0dAE0qXVAcpQU6OBrwuAVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXFNURUFNfE5PUk1BTElaRUQgTU9OVEhMWSBVU0FHRQ"
"45","Activities and Recreation Center","Activities and Recreation Center","ARC","4799","03 - Davis","C - General Campus & Health Sciences","G - General","REC - Athletics & Recreation","1 - Fire Resistive","P - Permanent","2 - Good","F - Zero ASF defaults to Student Fee OMP Eligibility","UC - UC Owned, UC Constructed","STND - Standard OMP Funding Eligibility (based on program)","CORE CAMPUS",2,52,123189,154704,6832,21902,329,2523,0,1411,26165,118147,100,144312,10392,161536,158120,158120,144312,2002,"2002-04-15T07:00:00Z",NA,NA,NA,0,40366613,64469370,"2013-12-12T08:00:00Z",66,"Athletics / Recreation",96298,"VC STUDENT AFFAIRS","Yes",15,"Yes","Circulation",22392,"ARC / THE PAVILION","4799","Yes","Yes","4799","4799","Electricity","kW","A0EbgZy4oKQ9kiBiZJTW7eugwrFrAt6dQ5BG4fRgDcyrprwfTWilEkgRlYddkEmoMLDugVVRJTC1BRlxDRUZTXFVDREFWSVNcQlVJTERJTkdTXEFDVElWSVRJRVMgQU5EIFJFQ1JFQVRJT04gQ0VOVEVSXEVMRUNUUklDSVRZfEtX"
